GeneID_curateA,GeneID_curateB,combined_score,phys_score
ENSRNOG00000000461,ENSRNOG00000012803,736,720
ENSRNOG00000000461,ENSRNOG00000013180,740,720
ENSRNOG00000000461,ENSRNOG00000013768,947,857
ENSRNOG00000000461,ENSRNOG00000015301,731,720
ENSRNOG00000000461,ENSRNOG00000015474,763,720
ENSRNOG00000000461,ENSRNOG00000016708,881,703
ENSRNOG00000000461,ENSRNOG00000017195,806,720
ENSRNOG00000000461,ENSRNOG00000017753,743,720
ENSRNOG00000000461,ENSRNOG00000018066,736,720
ENSRNOG00000000461,ENSRNOG00000018230,727,720
ENSRNOG00000000461,ENSRNOG00000019559,755,720
ENSRNOG00000000461,ENSRNOG00000019746,796,720
ENSRNOG00000000461,ENSRNOG00000019824,833,720
ENSRNOG00000000461,ENSRNOG00000022586,998,973
ENSRNOG00000000461,ENSRNOG00000022868,761,720
ENSRNOG00000000461,ENSRNOG00000023053,748,720
ENSRNOG00000000461,ENSRNOG00000026277,740,720
ENSRNOG00000000461,ENSRNOG00000029316,770,720
ENSRNOG00000000461,ENSRNOG00000030017,763,720
ENSRNOG00000000461,ENSRNOG00000030888,983,944
ENSRNOG00000000461,ENSRNOG00000031656,785,720
ENSRNOG00000000461,ENSRNOG00000032034,843,720
ENSRNOG00000000461,ENSRNOG00000032178,898,711
ENSRNOG00000000461,ENSRNOG00000038140,994,968
ENSRNOG00000000461,ENSRNOG00000047663,926,871
ENSRNOG00000000461,ENSRNOG00000047874,757,720
ENSRNOG00000000461,ENSRNOG00000048187,720,720
ENSRNOG00000000461,ENSRNOG00000048736,883,734
ENSRNOG00000000461,ENSRNOG00000051372,816,705
ENSRNOG00000000461,ENSRNOG00000053054,992,945
ENSRNOG00000000461,ENSRNOG00000063552,893,732
ENSRNOG00000000461,NA,928,871
ENSRNOG00000000467,ENSRNOG00000000062,977,950
ENSRNOG00000000467,ENSRNOG00000000075,860,720
ENSRNOG00000000467,ENSRNOG00000000467,998,993
ENSRNOG00000000467,ENSRNOG00000000576,725,720
ENSRNOG00000000467,ENSRNOG00000001111,722,720
ENSRNOG00000000467,ENSRNOG00000001212,768,720
ENSRNOG00000000467,ENSRNOG00000001283,721,720
ENSRNOG00000000467,ENSRNOG00000001316,746,720
ENSRNOG00000000467,ENSRNOG00000001355,720,720
ENSRNOG00000000467,ENSRNOG00000003726,878,791
ENSRNOG00000000467,ENSRNOG00000004130,722,720
ENSRNOG00000000467,ENSRNOG00000004339,969,943
ENSRNOG00000000467,ENSRNOG00000004364,727,720
ENSRNOG00000000467,ENSRNOG00000004773,999,977
ENSRNOG00000000467,ENSRNOG00000005828,881,845
ENSRNOG00000000467,ENSRNOG00000005904,752,720
ENSRNOG00000000467,ENSRNOG00000006004,996,910
ENSRNOG00000000467,ENSRNOG00000006378,842,724
ENSRNOG00000000467,ENSRNOG00000008212,931,874
ENSRNOG00000000467,ENSRNOG00000008459,721,720
ENSRNOG00000000467,ENSRNOG00000008618,795,720
ENSRNOG00000000467,ENSRNOG00000008689,881,841
ENSRNOG00000000467,ENSRNOG00000008797,906,884
ENSRNOG00000000467,ENSRNOG00000008929,870,720
ENSRNOG00000000467,ENSRNOG00000009568,850,752
ENSRNOG00000000467,ENSRNOG00000011295,739,720
ENSRNOG00000000467,ENSRNOG00000011881,728,720
ENSRNOG00000000467,ENSRNOG00000013195,754,720
ENSRNOG00000000467,ENSRNOG00000013746,741,720
ENSRNOG00000000467,ENSRNOG00000013807,747,720
ENSRNOG00000000467,ENSRNOG00000014875,817,720
ENSRNOG00000000467,ENSRNOG00000014960,900,872
ENSRNOG00000000467,ENSRNOG00000015131,767,720
ENSRNOG00000000467,ENSRNOG00000015133,796,734
ENSRNOG00000000467,ENSRNOG00000015191,921,844
ENSRNOG00000000467,ENSRNOG00000016532,727,720
ENSRNOG00000000467,ENSRNOG00000016585,999,999
ENSRNOG00000000467,ENSRNOG00000016744,763,720
ENSRNOG00000000467,ENSRNOG00000016875,997,975
ENSRNOG00000000467,ENSRNOG00000016930,878,765
ENSRNOG00000000467,ENSRNOG00000016965,722,720
ENSRNOG00000000467,ENSRNOG00000017509,962,867
ENSRNOG00000000467,ENSRNOG00000017536,729,720
ENSRNOG00000000467,ENSRNOG00000018296,728,720
ENSRNOG00000000467,ENSRNOG00000018532,997,989
ENSRNOG00000000467,ENSRNOG00000018829,720,720
ENSRNOG00000000467,ENSRNOG00000019097,750,720
ENSRNOG00000000467,ENSRNOG00000019145,986,908
ENSRNOG00000000467,ENSRNOG00000019268,722,720
ENSRNOG00000000467,ENSRNOG00000019485,779,720
ENSRNOG00000000467,ENSRNOG00000019936,727,720
ENSRNOG00000000467,ENSRNOG00000019948,729,720
ENSRNOG00000000467,ENSRNOG00000020250,992,964
ENSRNOG00000000467,ENSRNOG00000020336,970,915
ENSRNOG00000000467,ENSRNOG00000020701,774,753
ENSRNOG00000000467,ENSRNOG00000021054,729,720
ENSRNOG00000000467,ENSRNOG00000021289,857,724
ENSRNOG00000000467,ENSRNOG00000021492,883,720
ENSRNOG00000000467,ENSRNOG00000021748,727,720
ENSRNOG00000000467,ENSRNOG00000024241,722,720
ENSRNOG00000000467,ENSRNOG00000024743,966,816
ENSRNOG00000000467,ENSRNOG00000027126,768,720
ENSRNOG00000000467,ENSRNOG00000032183,958,918
ENSRNOG00000000467,ENSRNOG00000034240,968,895
ENSRNOG00000000467,ENSRNOG00000036686,734,720
ENSRNOG00000000467,ENSRNOG00000045918,880,726
ENSRNOG00000000467,ENSRNOG00000046955,976,914
ENSRNOG00000000467,ENSRNOG00000047741,969,890
ENSRNOG00000000467,ENSRNOG00000048061,751,720
ENSRNOG00000000467,ENSRNOG00000048113,996,970
ENSRNOG00000000467,ENSRNOG00000048187,793,720
ENSRNOG00000000467,ENSRNOG00000049215,973,924
ENSRNOG00000000467,ENSRNOG00000051433,992,981
ENSRNOG00000000467,ENSRNOG00000051948,750,748
ENSRNOG00000000467,ENSRNOG00000052087,731,720
ENSRNOG00000000467,ENSRNOG00000053680,720,720
ENSRNOG00000000467,ENSRNOG00000054497,722,720
ENSRNOG00000000467,ENSRNOG00000054838,722,720
ENSRNOG00000000467,ENSRNOG00000055525,745,734
ENSRNOG00000000467,ENSRNOG00000058663,983,942
ENSRNOG00000000467,ENSRNOG00000061039,720,720
ENSRNOG00000000467,ENSRNOG00000061603,770,734
ENSRNOG00000000467,NA,994,965
ENSRNOG00000000470,ENSRNOG00000000155,801,706
ENSRNOG00000000470,ENSRNOG00000006895,999,998
ENSRNOG00000000470,ENSRNOG00000007125,999,995
ENSRNOG00000000470,ENSRNOG00000009894,981,915
ENSRNOG00000000470,ENSRNOG00000020996,999,995
ENSRNOG00000000471,ENSRNOG00000000505,957,846
ENSRNOG00000000471,ENSRNOG00000000957,912,805
ENSRNOG00000000471,ENSRNOG00000001611,967,848
ENSRNOG00000000471,ENSRNOG00000003201,989,955
ENSRNOG00000000471,ENSRNOG00000004107,974,856
ENSRNOG00000000471,ENSRNOG00000004196,996,983
ENSRNOG00000000471,ENSRNOG00000004741,951,829
ENSRNOG00000000471,ENSRNOG00000005975,940,836
ENSRNOG00000000471,ENSRNOG00000006236,993,983
ENSRNOG00000000471,ENSRNOG00000007663,996,985
ENSRNOG00000000471,ENSRNOG00000008140,972,848
ENSRNOG00000000471,ENSRNOG00000008591,997,984
ENSRNOG00000000471,ENSRNOG00000009378,981,864
ENSRNOG00000000471,ENSRNOG00000010189,997,984
ENSRNOG00000000471,ENSRNOG00000010196,900,900
ENSRNOG00000000471,ENSRNOG00000010369,761,720
ENSRNOG00000000471,ENSRNOG00000010746,966,842
ENSRNOG00000000471,ENSRNOG00000011138,965,840
ENSRNOG00000000471,ENSRNOG00000011494,950,847
ENSRNOG00000000471,ENSRNOG00000011893,996,984
ENSRNOG00000000471,ENSRNOG00000013508,924,818
ENSRNOG00000000471,ENSRNOG00000014272,948,835
ENSRNOG00000000471,ENSRNOG00000015335,949,842
ENSRNOG00000000471,ENSRNOG00000016387,955,848
ENSRNOG00000000471,ENSRNOG00000016411,995,983
ENSRNOG00000000471,ENSRNOG00000016580,996,984
ENSRNOG00000000471,ENSRNOG00000016896,969,852
ENSRNOG00000000471,ENSRNOG00000016961,995,983
ENSRNOG00000000471,ENSRNOG00000017127,950,842
ENSRNOG00000000471,ENSRNOG00000017418,997,984
ENSRNOG00000000471,ENSRNOG00000018320,993,982
ENSRNOG00000000471,ENSRNOG00000018645,997,985
ENSRNOG00000000471,ENSRNOG00000018680,956,846
ENSRNOG00000000471,ENSRNOG00000018774,996,984
ENSRNOG00000000471,ENSRNOG00000018795,959,848
ENSRNOG00000000471,ENSRNOG00000019007,964,847
ENSRNOG00000000471,ENSRNOG00000019453,998,985
ENSRNOG00000000471,ENSRNOG00000019578,997,986
ENSRNOG00000000471,ENSRNOG00000020595,996,986
ENSRNOG00000000471,ENSRNOG00000020618,976,852
ENSRNOG00000000471,ENSRNOG00000020674,958,840
ENSRNOG00000000471,ENSRNOG00000021035,988,856
ENSRNOG00000000471,ENSRNOG00000023344,951,832
ENSRNOG00000000471,ENSRNOG00000023529,974,848
ENSRNOG00000000471,ENSRNOG00000024603,997,984
ENSRNOG00000000471,ENSRNOG00000025936,948,846
ENSRNOG00000000471,ENSRNOG00000027503,998,984
ENSRNOG00000000471,ENSRNOG00000028449,935,829
ENSRNOG00000000471,ENSRNOG00000028747,958,847
ENSRNOG00000000471,ENSRNOG00000029627,994,981
ENSRNOG00000000471,ENSRNOG00000029886,739,720
ENSRNOG00000000471,ENSRNOG00000033152,979,979
ENSRNOG00000000471,ENSRNOG00000033161,995,983
ENSRNOG00000000471,ENSRNOG00000033686,944,830
ENSRNOG00000000471,ENSRNOG00000034237,932,836
ENSRNOG00000000471,ENSRNOG00000037897,995,983
ENSRNOG00000000471,ENSRNOG00000038746,997,984
ENSRNOG00000000471,ENSRNOG00000042886,997,984
ENSRNOG00000000471,ENSRNOG00000045885,992,983
ENSRNOG00000000471,ENSRNOG00000052620,932,847
ENSRNOG00000000471,ENSRNOG00000054626,996,983
ENSRNOG00000000471,ENSRNOG00000056765,948,847
ENSRNOG00000000471,ENSRNOG00000058909,996,985
ENSRNOG00000000471,ENSRNOG00000058914,910,832
ENSRNOG00000000471,ENSRNOG00000060449,994,984
ENSRNOG00000000471,ENSRNOG00000062652,997,974
ENSRNOG00000000471,ENSRNOG00000064545,951,838
ENSRNOG00000000471,ENSRNOG00000066637,995,982
ENSRNOG00000000471,ENSRNOG00000070034,993,983
ENSRNOG00000000471,ENSRNOG00000070974,927,819
ENSRNOG00000000471,NA,974,862
ENSRNOG00000000474,ENSRNOG00000000457,992,954
ENSRNOG00000000474,ENSRNOG00000001082,989,952
ENSRNOG00000000474,ENSRNOG00000003029,999,999
ENSRNOG00000000474,ENSRNOG00000015018,999,999
ENSRNOG00000000474,ENSRNOG00000017123,994,962
ENSRNOG00000000474,ENSRNOG00000018673,856,800
ENSRNOG00000000474,ENSRNOG00000029165,804,800
ENSRNOG00000000474,ENSRNOG00000038999,967,921
ENSRNOG00000000474,NA,936,918
ENSRNOG00000000477,ENSRNOG00000006304,937,763
ENSRNOG00000000477,ENSRNOG00000007284,770,736
ENSRNOG00000000477,ENSRNOG00000010756,994,818
ENSRNOG00000000477,ENSRNOG00000016133,990,899
ENSRNOG00000000477,ENSRNOG00000022769,838,707
ENSRNOG00000000477,ENSRNOG00000025290,991,922
ENSRNOG00000000477,ENSRNOG00000025496,987,963
ENSRNOG00000000477,ENSRNOG00000032178,884,791
ENSRNOG00000000477,ENSRNOG00000056703,998,966
ENSRNOG00000000485,ENSRNOG00000006375,817,723
ENSRNOG00000000485,ENSRNOG00000010359,880,720
ENSRNOG00000000485,ENSRNOG00000012439,993,958
ENSRNOG00000000485,ENSRNOG00000016551,975,875
ENSRNOG00000000485,ENSRNOG00000018770,912,766
ENSRNOG00000000485,ENSRNOG00000020876,970,962
ENSRNOG00000000485,ENSRNOG00000047606,990,937
ENSRNOG00000000485,ENSRNOG00000067693,994,954
ENSRNOG00000000485,NA,995,938
ENSRNOG00000000488,ENSRNOG00000042460,845,815
ENSRNOG00000000493,ENSRNOG00000001060,996,992
ENSRNOG00000000493,ENSRNOG00000001501,998,992
ENSRNOG00000000493,ENSRNOG00000002835,834,737
ENSRNOG00000000493,ENSRNOG00000002874,872,707
ENSRNOG00000000493,ENSRNOG00000004521,947,841
ENSRNOG00000000493,ENSRNOG00000004864,943,723
ENSRNOG00000000493,ENSRNOG00000006961,969,900
ENSRNOG00000000493,ENSRNOG00000011932,977,785
ENSRNOG00000000493,ENSRNOG00000013516,965,799
ENSRNOG00000000493,ENSRNOG00000013714,997,977
ENSRNOG00000000493,ENSRNOG00000015844,994,969
ENSRNOG00000000493,ENSRNOG00000016813,896,760
ENSRNOG00000000493,ENSRNOG00000019349,956,802
ENSRNOG00000000493,ENSRNOG00000020488,942,828
ENSRNOG00000000493,ENSRNOG00000030374,995,934
ENSRNOG00000000493,ENSRNOG00000032232,985,946
ENSRNOG00000000493,ENSRNOG00000050410,998,986
ENSRNOG00000000493,ENSRNOG00000067587,963,807
ENSRNOG00000000493,NA,997,979
ENSRNOG00000000504,ENSRNOG00000001720,952,841
ENSRNOG00000000504,ENSRNOG00000015131,964,877
ENSRNOG00000000504,ENSRNOG00000016689,991,749
ENSRNOG00000000504,ENSRNOG00000016706,999,983
ENSRNOG00000000504,ENSRNOG00000016889,999,990
ENSRNOG00000000504,ENSRNOG00000022393,950,889
ENSRNOG00000000504,ENSRNOG00000023968,999,992
ENSRNOG00000000504,ENSRNOG00000027249,993,953
ENSRNOG00000000504,ENSRNOG00000036699,998,971
ENSRNOG00000000504,ENSRNOG00000036876,920,898
ENSRNOG00000000504,ENSRNOG00000056721,998,951
ENSRNOG00000000504,ENSRNOG00000057945,998,985
ENSRNOG00000000504,ENSRNOG00000061085,996,803
ENSRNOG00000000504,ENSRNOG00000062652,983,829
ENSRNOG00000000504,NA,999,985
ENSRNOG00000000505,ENSRNOG00000000471,957,846
ENSRNOG00000000505,ENSRNOG00000000505,901,900
ENSRNOG00000000505,ENSRNOG00000000799,863,787
ENSRNOG00000000505,ENSRNOG00000000957,955,818
ENSRNOG00000000505,ENSRNOG00000001069,857,736
ENSRNOG00000000505,ENSRNOG00000001148,989,865
ENSRNOG00000000505,ENSRNOG00000001611,997,970
ENSRNOG00000000505,ENSRNOG00000002735,757,720
ENSRNOG00000000505,ENSRNOG00000003201,974,852
ENSRNOG00000000505,ENSRNOG00000003600,872,720
ENSRNOG00000000505,ENSRNOG00000004107,998,972
ENSRNOG00000000505,ENSRNOG00000004196,994,955
ENSRNOG00000000505,ENSRNOG00000004741,997,966
ENSRNOG00000000505,ENSRNOG00000005975,993,967
ENSRNOG00000000505,ENSRNOG00000006236,960,839
ENSRNOG00000000505,ENSRNOG00000007663,989,852
ENSRNOG00000000505,ENSRNOG00000008140,996,970
ENSRNOG00000000505,ENSRNOG00000008591,990,856
ENSRNOG00000000505,ENSRNOG00000009378,998,973
ENSRNOG00000000505,ENSRNOG00000010189,967,851
ENSRNOG00000000505,ENSRNOG00000010746,997,968
ENSRNOG00000000505,ENSRNOG00000011138,996,964
ENSRNOG00000000505,ENSRNOG00000011494,988,955
ENSRNOG00000000505,ENSRNOG00000011893,992,856
ENSRNOG00000000505,ENSRNOG00000013508,995,950
ENSRNOG00000000505,ENSRNOG00000014272,994,967
ENSRNOG00000000505,ENSRNOG00000015335,997,968
ENSRNOG00000000505,ENSRNOG00000015888,720,720
ENSRNOG00000000505,ENSRNOG00000016387,975,856
ENSRNOG00000000505,ENSRNOG00000016411,986,846
ENSRNOG00000000505,ENSRNOG00000016580,997,955
ENSRNOG00000000505,ENSRNOG00000016896,989,862
ENSRNOG00000000505,ENSRNOG00000016961,977,848
ENSRNOG00000000505,ENSRNOG00000017127,982,847
ENSRNOG00000000505,ENSRNOG00000017418,979,855
ENSRNOG00000000505,ENSRNOG00000018320,988,841
ENSRNOG00000000505,ENSRNOG00000018645,994,866
ENSRNOG00000000505,ENSRNOG00000018680,993,968
ENSRNOG00000000505,ENSRNOG00000018774,977,847
ENSRNOG00000000505,ENSRNOG00000018795,996,970
ENSRNOG00000000505,ENSRNOG00000019007,995,969
ENSRNOG00000000505,ENSRNOG00000019453,994,866
ENSRNOG00000000505,ENSRNOG00000019578,991,851
ENSRNOG00000000505,ENSRNOG00000020266,972,816
ENSRNOG00000000505,ENSRNOG00000020595,991,851
ENSRNOG00000000505,ENSRNOG00000020618,995,969
ENSRNOG00000000505,ENSRNOG00000020674,998,968
ENSRNOG00000000505,ENSRNOG00000021035,999,972
ENSRNOG00000000505,ENSRNOG00000023344,977,843
ENSRNOG00000000505,ENSRNOG00000023529,998,970
ENSRNOG00000000505,ENSRNOG00000024603,986,856
ENSRNOG00000000505,ENSRNOG00000024964,720,720
ENSRNOG00000000505,ENSRNOG00000025936,997,955
ENSRNOG00000000505,ENSRNOG00000027503,980,846
ENSRNOG00000000505,ENSRNOG00000028449,946,840
ENSRNOG00000000505,ENSRNOG00000028747,979,854
ENSRNOG00000000505,ENSRNOG00000029627,945,834
ENSRNOG00000000505,ENSRNOG00000033152,953,846
ENSRNOG00000000505,ENSRNOG00000033161,988,955
ENSRNOG00000000505,ENSRNOG00000033686,989,953
ENSRNOG00000000505,ENSRNOG00000034237,992,955
ENSRNOG00000000505,ENSRNOG00000037897,987,842
ENSRNOG00000000505,ENSRNOG00000038746,993,856
ENSRNOG00000000505,ENSRNOG00000042886,991,959
ENSRNOG00000000505,ENSRNOG00000045885,927,801
ENSRNOG00000000505,ENSRNOG00000052620,960,852
ENSRNOG00000000505,ENSRNOG00000054626,993,848
ENSRNOG00000000505,ENSRNOG00000056765,988,851
ENSRNOG00000000505,ENSRNOG00000058909,993,852
ENSRNOG00000000505,ENSRNOG00000058914,932,843
ENSRNOG00000000505,ENSRNOG00000060449,992,956
ENSRNOG00000000505,ENSRNOG00000062652,996,964
ENSRNOG00000000505,ENSRNOG00000064545,990,968
ENSRNOG00000000505,ENSRNOG00000066637,965,846
ENSRNOG00000000505,ENSRNOG00000070034,991,866
ENSRNOG00000000505,ENSRNOG00000070974,986,951
ENSRNOG00000000505,NA,998,971
ENSRNOG00000000519,ENSRNOG00000059474,888,757
ENSRNOG00000000529,ENSRNOG00000000529,904,900
ENSRNOG00000000536,ENSRNOG00000032576,991,965
ENSRNOG00000000541,ENSRNOG00000014743,998,758
ENSRNOG00000000557,ENSRNOG00000002251,994,966
ENSRNOG00000000557,ENSRNOG00000004563,972,838
ENSRNOG00000000557,ENSRNOG00000004657,977,911
ENSRNOG00000000557,ENSRNOG00000010628,991,951
ENSRNOG00000000559,ENSRNOG00000000559,939,921
ENSRNOG00000000559,ENSRNOG00000010806,977,779
ENSRNOG00000000559,NA,998,948
ENSRNOG00000000562,ENSRNOG00000000394,798,760
ENSRNOG00000000562,ENSRNOG00000010603,968,737
ENSRNOG00000000566,ENSRNOG00000000133,943,904
ENSRNOG00000000568,ENSRNOG00000019752,918,900
ENSRNOG00000000571,ENSRNOG00000002524,986,954
ENSRNOG00000000571,ENSRNOG00000003759,984,917
ENSRNOG00000000571,ENSRNOG00000006845,903,900
ENSRNOG00000000571,ENSRNOG00000049281,978,934
ENSRNOG00000000576,ENSRNOG00000000467,725,720
ENSRNOG00000000576,ENSRNOG00000000611,850,818
ENSRNOG00000000576,ENSRNOG00000001111,720,720
ENSRNOG00000000576,ENSRNOG00000001283,989,937
ENSRNOG00000000576,ENSRNOG00000001316,981,931
ENSRNOG00000000576,ENSRNOG00000004130,972,913
ENSRNOG00000000576,ENSRNOG00000004169,902,792
ENSRNOG00000000576,ENSRNOG00000004364,720,720
ENSRNOG00000000576,ENSRNOG00000004487,869,713
ENSRNOG00000000576,ENSRNOG00000005904,995,950
ENSRNOG00000000576,ENSRNOG00000006004,726,720
ENSRNOG00000000576,ENSRNOG00000007906,897,777
ENSRNOG00000000576,ENSRNOG00000008459,982,943
ENSRNOG00000000576,ENSRNOG00000011295,960,910
ENSRNOG00000000576,ENSRNOG00000013807,720,720
ENSRNOG00000000576,ENSRNOG00000014960,720,720
ENSRNOG00000000576,ENSRNOG00000015131,948,867
ENSRNOG00000000576,ENSRNOG00000015191,722,720
ENSRNOG00000000576,ENSRNOG00000016585,720,720
ENSRNOG00000000576,ENSRNOG00000016875,721,720
ENSRNOG00000000576,ENSRNOG00000016930,918,855
ENSRNOG00000000576,ENSRNOG00000016965,993,920
ENSRNOG00000000576,ENSRNOG00000017536,994,931
ENSRNOG00000000576,ENSRNOG00000018296,993,940
ENSRNOG00000000576,ENSRNOG00000019936,985,942
ENSRNOG00000000576,ENSRNOG00000020250,723,720
ENSRNOG00000000576,ENSRNOG00000020701,720,720
ENSRNOG00000000576,ENSRNOG00000024241,983,924
ENSRNOG00000000576,ENSRNOG00000028415,980,804
ENSRNOG00000000576,ENSRNOG00000034240,720,720
ENSRNOG00000000576,ENSRNOG00000036686,966,897
ENSRNOG00000000576,ENSRNOG00000048061,738,720
ENSRNOG00000000576,ENSRNOG00000048113,720,720
ENSRNOG00000000576,ENSRNOG00000049215,720,720
ENSRNOG00000000576,NA,980,941
ENSRNOG00000000579,ENSRNOG00000000579,932,900
ENSRNOG00000000579,ENSRNOG00000001173,981,952
ENSRNOG00000000586,ENSRNOG00000002091,881,825
ENSRNOG00000000586,ENSRNOG00000010981,939,871
ENSRNOG00000000586,ENSRNOG00000012739,728,720
ENSRNOG00000000586,ENSRNOG00000016218,902,809
ENSRNOG00000000586,ENSRNOG00000054725,926,834
ENSRNOG00000000586,ENSRNOG00000056904,891,846
ENSRNOG00000000587,ENSRNOG00000007240,999,925
ENSRNOG00000000587,ENSRNOG00000023529,909,731
ENSRNOG00000000587,NA,984,731
ENSRNOG00000000588,ENSRNOG00000000588,907,900
ENSRNOG00000000593,ENSRNOG00000000901,720,720
ENSRNOG00000000593,ENSRNOG00000004242,957,872
ENSRNOG00000000593,ENSRNOG00000004843,940,831
ENSRNOG00000000593,ENSRNOG00000006102,886,834
ENSRNOG00000000593,ENSRNOG00000009134,999,998
ENSRNOG00000000593,ENSRNOG00000012486,959,868
ENSRNOG00000000593,ENSRNOG00000013322,856,720
ENSRNOG00000000593,ENSRNOG00000013728,753,720
ENSRNOG00000000593,ENSRNOG00000014098,998,988
ENSRNOG00000000593,ENSRNOG00000018411,889,864
ENSRNOG00000000593,ENSRNOG00000018623,995,976
ENSRNOG00000000593,ENSRNOG00000018765,763,763
ENSRNOG00000000593,ENSRNOG00000019681,947,767
ENSRNOG00000000593,ENSRNOG00000020906,958,868
ENSRNOG00000000593,ENSRNOG00000021264,941,797
ENSRNOG00000000593,ENSRNOG00000031993,962,868
ENSRNOG00000000593,ENSRNOG00000032293,815,744
ENSRNOG00000000593,ENSRNOG00000037449,935,720
ENSRNOG00000000593,ENSRNOG00000047487,811,727
ENSRNOG00000000593,NA,940,831
ENSRNOG00000000595,ENSRNOG00000008145,898,772
ENSRNOG00000000599,ENSRNOG00000001518,857,751
ENSRNOG00000000599,ENSRNOG00000002461,888,713
ENSRNOG00000000599,ENSRNOG00000010966,902,828
ENSRNOG00000000599,ENSRNOG00000013674,901,900
ENSRNOG00000000599,NA,906,739
ENSRNOG00000000606,ENSRNOG00000013641,969,849
ENSRNOG00000000606,ENSRNOG00000033087,999,999
ENSRNOG00000000606,ENSRNOG00000063676,994,973
ENSRNOG00000000611,ENSRNOG00000000576,850,818
ENSRNOG00000000611,ENSRNOG00000000611,915,910
ENSRNOG00000000611,ENSRNOG00000001283,853,818
ENSRNOG00000000611,ENSRNOG00000001316,870,818
ENSRNOG00000000611,ENSRNOG00000002341,967,915
ENSRNOG00000000611,ENSRNOG00000004130,914,836
ENSRNOG00000000611,ENSRNOG00000005904,831,800
ENSRNOG00000000611,ENSRNOG00000009887,962,856
ENSRNOG00000000611,ENSRNOG00000011295,849,801
ENSRNOG00000000611,ENSRNOG00000015131,842,800
ENSRNOG00000000611,ENSRNOG00000016930,822,800
ENSRNOG00000000611,ENSRNOG00000016965,859,818
ENSRNOG00000000611,ENSRNOG00000017536,865,818
ENSRNOG00000000611,ENSRNOG00000018296,868,806
ENSRNOG00000000611,ENSRNOG00000019798,970,722
ENSRNOG00000000611,ENSRNOG00000019936,857,818
ENSRNOG00000000611,ENSRNOG00000021175,877,726
ENSRNOG00000000611,ENSRNOG00000024241,875,801
ENSRNOG00000000611,ENSRNOG00000036686,924,858
ENSRNOG00000000611,ENSRNOG00000055547,968,839
ENSRNOG00000000611,ENSRNOG00000058434,944,791
ENSRNOG00000000611,ENSRNOG00000070034,976,945
ENSRNOG00000000611,NA,984,908
ENSRNOG00000000613,ENSRNOG00000002695,998,964
ENSRNOG00000000613,ENSRNOG00000010756,936,845
ENSRNOG00000000613,ENSRNOG00000024879,997,962
ENSRNOG00000000632,ENSRNOG00000000461,955,907
ENSRNOG00000000632,ENSRNOG00000000632,992,987
ENSRNOG00000000632,ENSRNOG00000001035,983,933
ENSRNOG00000000632,ENSRNOG00000001430,906,799
ENSRNOG00000000632,ENSRNOG00000001489,979,919
ENSRNOG00000000632,ENSRNOG00000001748,898,799
ENSRNOG00000000632,ENSRNOG00000003679,992,957
ENSRNOG00000000632,ENSRNOG00000003792,976,917
ENSRNOG00000000632,ENSRNOG00000003848,997,911
ENSRNOG00000000632,ENSRNOG00000004300,898,799
ENSRNOG00000000632,ENSRNOG00000004844,926,773
ENSRNOG00000000632,ENSRNOG00000005310,990,796
ENSRNOG00000000632,ENSRNOG00000005828,995,904
ENSRNOG00000000632,ENSRNOG00000006050,922,727
ENSRNOG00000000632,ENSRNOG00000006735,999,996
ENSRNOG00000000632,ENSRNOG00000006976,981,931
ENSRNOG00000000632,ENSRNOG00000006985,999,997
ENSRNOG00000000632,ENSRNOG00000007053,953,785
ENSRNOG00000000632,ENSRNOG00000007249,999,992
ENSRNOG00000000632,ENSRNOG00000007267,999,996
ENSRNOG00000000632,ENSRNOG00000007719,999,993
ENSRNOG00000000632,ENSRNOG00000008956,999,967
ENSRNOG00000000632,ENSRNOG00000009785,981,922
ENSRNOG00000000632,ENSRNOG00000010408,903,799
ENSRNOG00000000632,ENSRNOG00000011135,975,919
ENSRNOG00000000632,ENSRNOG00000011214,965,799
ENSRNOG00000000632,ENSRNOG00000011315,899,708
ENSRNOG00000000632,ENSRNOG00000011586,761,713
ENSRNOG00000000632,ENSRNOG00000012046,820,746
ENSRNOG00000000632,ENSRNOG00000012360,990,973
ENSRNOG00000000632,ENSRNOG00000013180,986,964
ENSRNOG00000000632,ENSRNOG00000013397,999,982
ENSRNOG00000000632,ENSRNOG00000013545,898,799
